id,price,weekly_price,monthly_price
461906,$120.00,,
462105,$99.00,$640.00,"$2,300.00"
462307,$110.00,$700.00,"$2,600.00"
462625,$210.00,,
462721,$119.00,$693.00,
462863,$55.00,,$650.00
463726,$380.00,"$2,170.00",
464235,$70.00,$440.00,"$1,400.00"
465954,$95.00,$550.00,"$1,500.00"
466074,$95.00,$600.00,"$2,000.00"
466434,$139.00,,
466905,$290.00,,
467782,$28.00,$350.00,"$1,100.00"
468441,$79.00,$590.00,"$1,950.00"
468465,$65.00,$450.00,"$1,400.00"
468471,$70.00,$450.00,"$1,200.00"
469203,$150.00,$500.00,"$1,800.00"
469712,$125.00,$795.00,"$2,800.00"
470192,$176.00,"$1,000.00","$3,000.00"
470270,$120.00,,"$2,000.00"
470361,$200.00,"$1,250.00","$5,100.00"
471523,$230.00,,
471659,$78.00,$599.00,"$1,799.00"
473554,$79.00,$500.00,"$1,450.00"
474574,$93.00,,
474612,$250.00,"$1,400.00","$3,502.00"
474684,$69.00,$320.00,$900.00
474725,$300.00,"$2,000.00","$6,000.00"
475005,$80.00,,
475138,$55.00,$371.00,$975.00
475928,$50.00,$300.00,$700.00
476307,$140.00,$850.00,"$1,700.00"
476468,$95.00,$630.00,"$2,500.00"
476708,$48.00,$300.00,
477193,$80.00,$500.00,
477534,$95.00,$550.00,"$2,200.00"
477650,$90.00,$500.00,$900.00
477766,$210.00,"$1,300.00","$3,800.00"
478380,$50.00,,"$1,450.00"
479634,$80.00,$560.00,"$2,400.00"
479737,$40.00,$600.00,"$1,200.00"
480074,$35.00,$273.00,
480084,$66.00,$600.00,"$1,400.00"
480274,$60.00,$350.00,
480808,$80.00,,
482419,$55.00,$365.00,"$1,200.00"
483819,$65.00,$420.00,$790.00
483921,$64.00,$600.00,"$1,450.00"
484315,$100.00,$500.00,"$2,000.00"
485571,$100.00,$600.00,"$1,800.00"
486547,$80.00,$550.00,"$1,700.00"
487228,$39.00,,
487587,$89.00,,"$1,400.00"
487806,$63.00,$441.00,"$1,953.00"
488911,$74.00,$505.00,
489136,$70.00,,
489419,$140.00,$720.00,"$2,500.00"
489497,$230.00,"$1,201.00",
489636,$75.00,$440.00,
490231,$120.00,$750.00,"$3,000.00"
490298,$44.00,$700.00,
490527,$70.00,,"$1,500.00"
490554,$115.00,$750.00,"$2,350.00"
491512,$52.00,,
491915,$80.00,,
492842,$65.00,$400.00,"$1,400.00"
493013,$60.00,$399.00,
493269,$130.00,,
493815,$98.00,,"$1,800.00"
494627,$90.00,$630.00,"$2,520.00"
494642,$45.00,$200.00,$650.00
495703,$240.00,,
495927,$100.00,$821.00,"$2,600.00"
496821,$60.00,$410.00,"$1,180.00"
497601,$42.00,$340.00,
497746,$140.00,,"$3,150.00"
497821,$125.00,$795.00,"$2,600.00"
498449,$55.00,$350.00,"$1,400.00"
498485,$40.00,$200.00,$700.00
498891,$95.00,,"$2,700.00"
500114,$150.00,$680.00,"$1,995.00"
500577,$80.00,,
500580,$90.00,$690.00,"$2,650.00"
501192,$146.00,$830.00,"$1,845.00"
502895,$190.00,"$1,225.00",
503231,$100.00,$879.00,"$2,593.00"
503376,$90.00,$550.00,"$2,000.00"
503497,$115.00,$700.00,
503569,$35.00,,
504207,$70.00,$370.00,"$1,150.00"
504964,$135.00,$945.00,
505425,$80.00,$490.00,"$1,700.00"
505517,$50.00,,
505610,$85.00,$500.00,
506135,$60.00,$350.00,$780.00
507108,$180.00,"$1,200.00",
507193,$36.00,$200.00,$700.00
507255,$90.00,$570.00,"$1,900.00"
507420,$60.00,$600.00,"$2,200.00"
507683,$52.00,$350.00,"$1,500.00"
508144,$150.00,$850.00,"$3,000.00"
508163,$120.00,"$1,000.00","$3,000.00"
508828,$100.00,,
508850,$75.00,$550.00,
509332,$90.00,$650.00,
509344,$100.00,$600.00,"$2,100.00"
509357,$70.00,$420.00,
509391,$80.00,$500.00,"$1,700.00"
510375,$110.00,$850.00,"$2,500.00"
510651,$85.00,$520.00,"$1,800.00"
510741,$99.00,,
510751,$300.00,"$1,900.00","$7,500.00"
510769,$60.00,,
510983,$46.00,$250.00,$850.00
511035,$114.00,$743.00,
511386,$60.00,$700.00,"$1,600.00"
511973,$99.00,$560.00,
512628,$385.00,"$2,450.00",
512717,$43.00,,
513384,$55.00,,
514131,$30.00,,
514384,$35.00,$240.00,
514402,$100.00,$700.00,
514412,$58.00,$350.00,"$1,200.00"
514562,$100.00,$700.00,"$2,350.00"
514631,$80.00,$650.00,
514746,$50.00,$200.00,$800.00
514870,$109.00,$650.00,
515970,$690.00,,
516334,$98.00,$480.00,"$1,500.00"
516404,$49.00,$350.00,"$1,150.00"
516537,$70.00,$475.00,"$1,600.00"
516847,$140.00,"$1,000.00","$3,400.00"
516993,$168.00,"$1,008.00","$4,320.00"
517121,$35.00,$449.00,"$1,449.00"
517137,$80.00,$520.00,"$1,900.00"
517323,$55.00,$425.00,"$1,200.00"
517400,$110.00,$750.00,
517488,$110.00,$700.00,"$2,400.00"
518045,$160.00,"$1,200.00","$4,500.00"
518231,$160.00,"$1,000.00",
518650,$60.00,,"$1,500.00"
518742,$125.00,$800.00,
520555,$155.00,"$1,000.00",
520891,$66.00,$440.00,"$1,554.00"
520929,$120.00,,
521080,$59.00,,
521752,$180.00,"$1,200.00","$4,000.00"
521773,$125.00,$800.00,
522392,$90.00,$300.00,$990.00
522428,$80.00,$550.00,"$2,000.00"
522835,$90.00,$600.00,
523161,$98.00,,
523446,$60.00,,
524805,$89.00,$490.00,
524809,$30.00,$500.00,"$1,300.00"
524896,$60.00,$390.00,
525128,$130.00,$850.00,"$2,500.00"
526316,$39.00,,
526351,$40.00,$350.00,"$1,200.00"
526719,$120.00,,
526838,$120.00,$900.00,
526920,$50.00,$350.00,"$1,000.00"
527267,$200.00,"$1,400.00","$4,000.00"
528039,$99.00,,
528088,$110.00,$800.00,"$2,100.00"
528263,$78.00,$630.00,"$2,500.00"
528415,$90.00,$630.00,
528685,$100.00,$660.00,
528769,$80.00,$560.00,"$1,800.00"
529071,$120.00,,
529463,$100.00,,
529549,$97.00,$620.00,
529578,$90.00,$450.00,"$1,200.00"
529711,$90.00,$500.00,"$1,600.00"
529891,$99.00,$550.00,
530246,$130.00,,
530288,$130.00,,
530318,$130.00,,
530324,$130.00,,
530942,$290.00,"$1,640.00","$5,600.00"
531319,$105.00,,
531577,$53.00,$439.00,"$1,142.00"
531894,$100.00,$500.00,"$1,400.00"
532407,$160.00,"$1,050.00","$3,200.00"
532504,$94.00,$564.00,
532531,$52.00,,
532991,$80.00,$380.00,"$1,250.00"
533399,$300.00,"$2,500.00","$6,000.00"
533951,$120.00,,
534016,$95.00,,
534266,$110.00,$630.00,
534568,$39.00,,
534650,$80.00,"$1,008.00","$3,629.00"
534963,$50.00,,
535068,$85.00,$670.00,"$2,500.00"
535165,$85.00,$595.00,"$2,240.00"
535884,$75.00,$480.00,"$1,450.00"
535954,$250.00,"$1,500.00","$4,000.00"
536082,$131.00,$925.00,"$3,500.00"
536312,$50.00,$320.00,
536347,$167.00,$966.00,"$2,636.00"
536653,$285.00,"$1,850.00",
536831,$120.00,,"$2,700.00"
536884,$240.00,"$1,750.00",
537192,$109.00,,
537443,$90.00,$450.00,"$1,200.00"
537970,$95.00,$777.00,"$2,577.00"
538222,$250.00,,
538494,$70.00,$525.00,
538767,$59.00,$480.00,"$1,200.00"
539317,$100.00,$650.00,
539454,$90.00,$600.00,"$1,500.00"
539722,$260.00,"$1,800.00","$4,500.00"
539800,$250.00,,
539876,$80.00,$720.00,"$1,590.00"
540214,$49.00,$500.00,
541503,$65.00,$450.00,"$1,400.00"
541509,$70.00,$400.00,
541521,$75.00,$507.00,"$1,400.00"
541578,$60.00,$400.00,"$1,500.00"
541720,$100.00,$600.00,"$1,500.00"
541927,$59.00,$370.00,"$1,300.00"
542029,$70.00,,
542535,$88.00,$524.00,
542808,$103.00,$490.00,"$1,800.00"
543233,$120.00,$800.00,"$2,000.00"
543241,$52.00,$296.00,
543526,$80.00,$390.00,"$1,100.00"
543610,$160.00,"$1,300.00","$4,000.00"
543694,$50.00,$350.00,"$1,100.00"
543779,$57.00,,
543878,$250.00,"$1,500.00",
545381,$50.00,,
545422,$75.00,$400.00,"$1,200.00"
546041,$50.00,,
546099,$70.00,$400.00,"$1,200.00"
546128,$90.00,,
546396,$405.00,"$2,400.00","$8,400.00"
546719,$45.00,$330.00,$900.00
546759,$65.00,$400.00,"$1,300.00"
547865,$84.00,$500.00,"$2,000.00"
547907,$55.00,$260.00,"$1,000.00"
547920,$42.00,$350.00,$900.00
548536,$130.00,,
548675,$450.00,"$2,800.00","$8,000.00"
549201,$86.00,,
549226,$28.00,,
549546,$250.00,,
549941,$99.00,$800.00,"$2,800.00"
550225,$70.00,$490.00,"$1,700.00"
551145,$36.00,,
551481,$155.00,$900.00,"$3,500.00"
551560,$130.00,$800.00,"$1,650.00"
551613,$61.00,$550.00,"$1,000.00"
551881,$155.00,,"$1,850.00"
552628,$80.00,$600.00,
552916,$42.00,$260.00,$800.00
552951,$68.00,$490.00,"$1,600.00"
553470,$115.00,$700.00,
553502,$58.00,$350.00,
553559,$38.00,$240.00,$700.00
553689,$110.00,$750.00,"$2,500.00"
553823,$50.00,$300.00,$900.00
554302,$80.00,$550.00,"$1,500.00"
554455,$60.00,$400.00,"$1,500.00"
554531,$90.00,,
554569,$120.00,$600.00,
554674,$80.00,$490.00,"$1,650.00"
554704,$120.00,$800.00,
554876,$79.00,$650.00,"$2,800.00"
555027,$130.00,$900.00,"$2,500.00"
555083,$70.00,,
555148,$110.00,$700.00,"$2,000.00"
555408,$45.00,$400.00,$950.00
555437,$150.00,$900.00,
555552,$99.00,$575.00,"$2,290.00"
556079,$130.00,"$1,200.00","$3,500.00"
556108,$160.00,,
556141,$49.00,$350.00,"$1,500.00"
556358,$150.00,$821.00,"$2,898.00"
556379,$150.00,,
556383,$85.00,,"$2,150.00"
556392,$95.00,$700.00,
556395,$120.00,$700.00,"$3,000.00"
556557,$70.00,,
556673,$29.00,,
557051,$145.00,"$1,100.00","$3,500.00"
557192,$100.00,$650.00,
557246,$380.00,"$1,890.00",
557586,$75.00,$520.00,"$1,500.00"
557598,$80.00,$490.00,
557604,$80.00,$400.00,
557647,$85.00,$450.00,
557686,$57.00,$450.00,"$1,500.00"
557715,$95.00,$650.00,"$1,200.00"
557717,$45.00,$310.00,$800.00
557768,$300.00,,
557913,$30.00,$200.00,$650.00
558304,$98.00,$650.00,
558368,$79.00,$550.00,
558569,$155.00,$770.00,"$3,000.00"
558768,$60.00,$300.00,"$1,260.00"
558913,$50.00,$330.00,"$1,100.00"
559091,$70.00,$400.00,$880.00
559474,$100.00,$650.00,"$2,200.00"
559493,$165.00,$890.00,"$2,700.00"
560544,$285.00,,
560694,$69.00,$400.00,$950.00
560984,$95.00,$600.00,"$2,000.00"
560992,$200.00,$900.00,"$3,400.00"
561420,$85.00,$680.00,"$1,800.00"
561567,$70.00,$560.00,"$1,750.00"
561819,$88.00,$560.00,"$1,869.00"
562643,$55.00,$325.00,$750.00
562783,$413.00,,
562894,$65.00,,
562951,$60.00,$250.00,
563056,$100.00,$650.00,
563431,$56.00,$350.00,
563514,$69.00,,
563587,$90.00,,
563652,$60.00,,
563979,$60.00,$300.00,"$1,000.00"
564052,$35.00,,
564915,$66.00,$530.00,"$1,850.00"
565202,$42.00,$400.00,"$1,400.00"
565243,$55.00,$330.00,"$1,000.00"
565747,$74.00,$560.00,"$1,785.00"
566186,$130.00,,
566456,$13.00,,$400.00
566511,$41.00,$280.00,$810.00
566524,$60.00,,
566552,$74.00,$590.00,"$1,890.00"
566668,$100.00,,
566867,$155.00,"$1,057.00",
566888,$300.00,,
567001,$90.00,,
567068,$60.00,$750.00,"$1,780.00"
567651,$102.00,$750.00,"$2,250.00"
567739,$50.00,$350.00,
568394,$220.00,$890.00,"$1,950.00"
568597,$80.00,$500.00,
568725,$70.00,,
569232,$105.00,$709.00,
569393,$68.00,$450.00,"$1,400.00"
569654,$90.00,$420.00,"$1,600.00"
569831,$69.00,$385.00,"$1,400.00"
569891,$99.00,,
570113,$90.00,$420.00,
571017,"$1,186.00",,
571447,$55.00,$280.00,$680.00
571823,$103.00,$799.00,
571966,$70.00,$380.00,"$1,400.00"
572303,$48.00,,
572913,$75.00,$375.00,
574232,$100.00,$700.00,
574683,$86.00,$450.00,"$1,500.00"
575017,$60.00,$500.00,"$1,250.00"
575075,$45.00,$300.00,$900.00
575286,$190.00,,"$4,900.00"
575376,$100.00,$600.00,
575535,$24.00,,$800.00
576033,$73.00,,
576562,$40.00,,
576627,$50.00,$400.00,"$1,300.00"
576657,$70.00,$500.00,"$1,600.00"
576992,$230.00,"$1,540.00","$5,400.00"
577133,$80.00,$550.00,"$2,000.00"
577456,$45.00,$300.00,$900.00
578423,$50.00,$250.00,$900.00
578630,$58.00,$390.00,$950.00
578781,$40.00,$340.00,"$1,100.00"
578833,$160.00,,
578973,$65.00,,
578990,$35.00,$250.00,$700.00
579304,$95.00,,
579343,$105.00,$600.00,"$2,200.00"
579977,$99.00,$700.00,"$2,400.00"
580414,$390.00,"$2,750.00","$6,500.00"
580792,$65.00,$300.00,
580911,$60.00,,
580935,$110.00,$750.00,"$2,000.00"
581258,$55.00,$434.00,"$1,533.00"
581675,$150.00,,
581988,$55.00,,
582206,$100.00,$700.00,"$2,300.00"
582251,$85.00,$600.00,"$2,000.00"
582418,$60.00,$560.00,"$2,400.00"
582491,$65.00,$420.00,"$1,300.00"
582692,$140.00,"$1,400.00",
582824,$345.00,,
582886,$48.00,$299.00,$899.00
583510,$60.00,,"$1,100.00"
583636,$65.00,$400.00,"$1,300.00"
583723,$80.00,$480.00,"$1,600.00"
584317,$70.00,$450.00,"$1,299.00"
584334,$118.00,,
584390,$87.00,"$1,350.00",
584657,$90.00,$695.00,
584903,$290.00,,
584994,$45.00,$280.00,$840.00
585062,$83.00,$520.00,"$1,400.00"
585633,$150.00,,
585657,$155.00,"$1,050.00","$4,000.00"
585789,$75.00,,
585864,$130.00,$640.00,
585918,$70.00,$500.00,
586227,$65.00,$385.00,
586510,$89.00,$890.00,
586642,$90.00,$630.00,"$1,800.00"
587060,$60.00,$400.00,
587827,$240.00,,"$2,500.00"
587863,$80.00,$500.00,"$1,000.00"
587868,$380.00,,
588211,$90.00,$600.00,"$1,900.00"
588420,$85.00,,
588499,$50.00,$350.00,
588545,$115.00,$900.00,"$1,600.00"
588598,$100.00,$650.00,
588672,$70.00,$450.00,"$1,750.00"
588841,$50.00,$490.00,$940.00
589114,$130.00,"$1,350.00",
589203,$75.00,$550.00,"$1,850.00"
590216,$55.00,$350.00,"$1,150.00"
590712,$150.00,$890.00,"$3,590.00"
590990,$130.00,,
591199,$230.00,"$1,500.00",
591349,$120.00,$750.00,
591873,$55.00,$320.00,$810.00
592018,$50.00,$455.00,"$1,500.00"
592064,$86.00,$550.00,"$1,250.00"
592204,$150.00,"$1,000.00",
592287,$50.00,$320.00,"$1,250.00"
592392,$74.00,,
592415,$68.00,$490.00,"$1,600.00"
592869,$160.00,"$1,050.00","$3,600.00"
593463,$30.00,$190.00,$570.00
593465,$125.00,,
593709,$100.00,$600.00,"$2,166.00"
594251,$39.00,,
594597,$47.00,,$950.00
594652,$55.00,$275.00,$830.00
594927,$96.00,$699.00,"$1,900.00"
595413,$95.00,$750.00,
595518,$90.00,$600.00,
595600,$150.00,,
595610,$190.00,,
595641,$100.00,,
595723,$170.00,"$1,200.00","$3,500.00"
596742,$55.00,$500.00,
596798,$110.00,,
596810,$80.00,$650.00,"$1,800.00"
596835,$67.00,$490.00,"$1,900.00"
596875,$250.00,,
597106,$90.00,$750.00,"$1,800.00"
597110,$44.00,$299.00,$799.00
597807,$95.00,$560.00,"$1,600.00"
597817,$75.00,$500.00,"$1,500.00"
598260,$110.00,$750.00,"$1,800.00"
598386,$70.00,$400.00,"$1,500.00"
598398,$40.00,,
599220,$80.00,$380.00,"$1,150.00"
599304,$145.00,$700.00,
599419,$110.00,$600.00,"$1,800.00"
599575,$72.00,$690.00,
599614,$45.00,$300.00,
599822,$80.00,$520.00,"$1,600.00"
600105,$489.00,"$3,000.00","$10,000.00"
600529,$74.00,,
600533,$20.00,$250.00,$700.00
601053,$99.00,,
601294,$90.00,$550.00,
601393,$115.00,,
601500,$120.00,$750.00,"$2,500.00"
601905,$99.00,,
601932,$90.00,$650.00,
602336,$42.00,$385.00,"$1,650.00"
602484,$65.00,$350.00,"$1,050.00"
602805,$200.00,,
603267,$169.00,"$1,300.00",
603382,$95.00,$650.00,
603547,$69.00,$500.00,"$1,600.00"
603577,$90.00,$650.00,"$2,500.00"
603946,$55.00,$350.00,
604193,$52.00,$320.00,"$1,150.00"
604423,$100.00,$675.00,"$2,000.00"
604643,$50.00,$665.00,"$1,800.00"
605335,$71.00,$400.00,"$1,176.00"
605371,$86.00,,"$2,200.00"
605410,$105.00,$650.00,"$2,200.00"
606245,$29.00,$225.00,$600.00
606408,$110.00,$850.00,"$2,550.00"
607363,$80.00,$500.00,
607481,$50.00,$250.00,$927.00
607523,$110.00,,
608289,$139.00,,
608474,$38.00,,
608622,$86.00,$500.00,"$1,600.00"
609068,$80.00,$500.00,"$1,700.00"
609302,$95.00,,"$2,000.00"
609370,$55.00,$350.00,"$1,000.00"
609987,$70.00,$450.00,"$1,400.00"
610252,$68.00,,
610431,$70.00,$600.00,"$1,800.00"
610489,$80.00,$520.00,"$1,800.00"
610548,$150.00,"$1,050.00",
610678,$95.00,$600.00,
610796,$59.00,,
610926,$66.00,$350.00,"$1,500.00"
611064,$100.00,$550.00,"$1,650.00"
611141,$70.00,$450.00,"$1,700.00"
611320,$100.00,,
611387,$100.00,$790.00,
611742,$100.00,,
611897,$90.00,,
612014,$60.00,$450.00,
612023,$90.00,$600.00,
612263,$90.00,$600.00,
612563,$100.00,$640.00,"$2,000.00"
612588,$86.00,$512.00,"$1,300.00"
612818,$50.00,$200.00,$680.00
612942,$69.00,$650.00,"$2,000.00"
613739,$95.00,$660.00,
613772,$95.00,,
613970,$110.00,"$1,000.00","$4,000.00"
614087,$250.00,,"$6,000.00"
614701,$60.00,,
614873,$90.00,$510.00,"$1,500.00"
614987,$91.00,$550.00,"$1,800.00"
615021,$160.00,,
615029,$90.00,$600.00,"$2,500.00"
615069,$340.00,"$2,000.00","$6,000.00"
615157,$40.00,,
615929,$115.00,$450.00,
615963,$210.00,"$1,250.00","$4,400.00"
615971,$105.00,$520.00,"$1,500.00"
616072,$40.00,$250.00,$900.00
616129,$80.00,,
617069,$450.00,"$4,700.00","$16,000.00"
618283,$115.00,,
618419,$50.00,,
618641,$50.00,$300.00,$900.00
619009,$69.00,$418.00,
619716,$110.00,,
620099,$90.00,$450.00,"$1,500.00"
620189,$150.00,"$1,050.00",
620606,$59.00,,
620618,$158.00,"$1,581.00",
620887,$65.00,,
621290,$35.00,,
621314,$40.00,$230.00,
621328,$140.00,$950.00,
621726,$80.00,$500.00,"$3,000.00"
621838,$80.00,$550.00,"$1,900.00"
622120,$98.00,$750.00,"$3,200.00"
622152,$60.00,$380.00,"$1,300.00"
622477,$36.00,$230.00,$800.00
622751,$31.00,,
623986,$100.00,,
624386,$48.00,$350.00,$800.00
624420,$39.00,$450.00,"$1,176.00"
624546,$55.00,,
624685,$45.00,$350.00,
625035,$80.00,,
625751,$40.00,$300.00,"$1,000.00"
627203,$85.00,,
627429,$210.00,$550.00,
628218,$35.00,,$800.00
629017,$99.00,$597.00,"$2,092.00"
629102,$85.00,,
629248,$68.00,,
629392,$85.00,$630.00,"$1,800.00"
629761,$60.00,,
629879,$110.00,$650.00,
630608,$110.00,$770.00,
630875,$45.00,,
630894,$64.00,,
631325,$70.00,,
632275,$90.00,,
632335,$45.00,,
633247,$160.00,,
633498,$20.00,$260.00,$900.00
633505,$125.00,,"$2,500.00"
633641,$50.00,$300.00,
633717,$90.00,,
633966,$125.00,,"$2,500.00"
634124,$114.00,$700.00,"$2,600.00"
634276,$96.00,,
634680,$60.00,$320.00,$950.00
634703,$170.00,"$1,100.00",
634771,$39.00,$560.00,
635238,$188.00,"$1,140.00","$4,500.00"
636102,$45.00,$410.00,$900.00
636172,$65.00,,
636309,$43.00,$270.00,
636531,$28.00,,
636669,$39.00,$300.00,"$1,000.00"
637100,$72.00,$500.00,
637730,$56.00,$350.00,"$1,150.00"
637753,$60.00,$490.00,"$2,100.00"
637754,$105.00,,
637830,$70.00,$440.00,
639012,$110.00,,"$1,500.00"
639049,$90.00,$650.00,
639360,$195.00,"$1,400.00","$5,000.00"
639750,$84.00,$600.00,"$1,800.00"
642059,$60.00,$350.00,"$1,200.00"
642234,$33.00,$320.00,$850.00
642858,$113.00,$600.00,"$2,100.00"
643259,$65.00,,
644315,$384.00,"$2,400.00","$4,500.00"
645592,$190.00,"$1,200.00","$3,000.00"
645795,$40.00,$300.00,"$1,000.00"
645862,$30.00,$220.00,
645994,$50.00,,"$1,260.00"
646295,$70.00,$400.00,"$1,150.00"
646400,$50.00,$300.00,$700.00
648659,$140.00,,
648856,$35.00,$250.00,"$1,000.00"
649036,$60.00,$360.00,"$1,200.00"
649551,$100.00,$500.00,"$1,800.00"
649804,$50.00,,
650493,$60.00,$340.00,"$1,000.00"
650758,$54.00,,
650980,$70.00,$455.00,"$1,491.00"
652430,$105.00,$595.00,
652621,$100.00,,
653344,$40.00,,
653458,$93.00,$580.00,"$1,290.00"
653771,$65.00,$380.00,"$1,300.00"
654314,$120.00,$750.00,
655115,$80.00,$680.00,"$2,300.00"
655276,$125.00,,
655567,$75.00,,
656183,$51.00,,
656398,$48.00,$320.00,"$1,040.00"
656405,$85.00,$350.00,
656431,$80.00,$500.00,"$1,470.00"
656822,$42.00,$282.00,
656918,$98.00,,
657696,$125.00,$800.00,"$1,900.00"
657739,$98.00,,
657858,$120.00,$780.00,"$2,900.00"
657929,$80.00,$530.00,"$1,500.00"
658300,$46.00,$310.00,"$1,250.00"
658426,$120.00,,
658489,$65.00,$350.00,"$1,100.00"
661033,$120.00,$480.00,"$1,800.00"
661277,$84.00,$720.00,"$2,800.00"
661365,$98.00,,
661961,$40.00,,"$1,300.00"
662282,$60.00,$600.00,"$2,100.00"
662948,$76.00,$600.00,"$1,850.00"
663351,$123.00,,
664836,$70.00,$530.00,"$1,799.00"
665192,$54.00,$360.00,
665843,$57.00,,
666171,$140.00,"$1,100.00","$2,600.00"
666289,$79.00,,
666408,$145.00,$970.00,
666993,$45.00,,
667148,$110.00,$750.00,
667351,$80.00,$560.00,"$1,800.00"
667602,$135.00,$600.00,"$2,200.00"
668533,$69.00,,
668799,$95.00,,
669709,$149.00,$700.00,"$2,000.00"
670289,$245.00,,
672469,$195.00,"$1,300.00","$2,800.00"
672826,$90.00,$565.00,"$1,995.00"
673411,$210.00,,
673495,$49.00,$490.00,
673532,$120.00,,
673686,$55.00,$315.00,
673687,$75.00,,$750.00
674043,$140.00,"$1,120.00",
674148,$84.00,$500.00,"$1,800.00"
674328,$24.00,$333.00,"$1,176.00"
675171,$39.00,$273.00,$900.00
675260,$70.00,,
675467,$38.00,,
675626,$65.00,,
676347,$45.00,$400.00,
676675,$70.00,$452.00,"$1,491.00"
676690,$850.00,"$4,900.00","$19,200.00"
677231,$140.00,,"$3,600.00"
677522,$74.00,$518.00,"$1,340.00"
677720,$235.00,"$1,400.00","$5,000.00"
677903,$59.00,$472.00,"$1,572.00"
678196,$55.00,,
678389,$69.00,$425.00,"$1,225.00"
678427,$60.00,,
678779,$42.00,$400.00,"$1,200.00"
678975,$150.00,$800.00,"$2,700.00"
679598,$60.00,,
679650,$45.00,$315.00,"$1,200.00"
679794,$80.00,$500.00,"$1,500.00"
679956,$249.00,"$2,400.00","$7,000.00"
680096,$89.00,,
680431,$80.00,,
681316,$85.00,$600.00,"$1,900.00"
681812,$45.00,,
682531,$52.00,,
682679,$59.00,$400.00,"$1,350.00"
682943,$210.00,,
683889,$85.00,$600.00,
683932,$69.00,,"$1,300.00"
684100,$148.00,,"$2,500.00"
684231,$300.00,$750.00,
684689,$159.00,,
684781,$85.00,$600.00,
684789,$90.00,$600.00,"$2,000.00"
684932,$149.00,$887.00,"$3,129.00"
685137,$110.00,$550.00,
685811,$150.00,$630.00,
686459,$35.00,$430.00,"$1,600.00"
686916,$175.00,,
686977,$100.00,$700.00,"$2,400.00"
687145,$175.00,,
688223,$220.00,,
688535,$190.00,"$1,250.00",
688956,$30.00,$220.00,$650.00
689487,$99.00,,
689677,$99.00,,"$1,500.00"
689923,$100.00,$500.00,"$1,900.00"
689956,$70.00,$400.00,"$1,500.00"
690006,$85.00,,
690533,$45.00,$270.00,$750.00
690729,$140.00,,
691445,$160.00,,
691613,$130.00,,
691913,$130.00,,
691951,$120.00,,
693066,$50.00,$350.00,"$1,100.00"
693075,$71.00,$350.00,"$1,000.00"
693809,$63.00,$461.00,"$1,447.00"
694182,$80.00,$500.00,"$1,500.00"
694780,$150.00,,
695069,$60.00,$560.00,"$2,000.00"
695162,$80.00,$400.00,"$1,100.00"
696403,$60.00,$300.00,"$1,200.00"
697550,$60.00,$400.00,"$1,600.00"
697721,$230.00,,
698657,$80.00,$500.00,
698787,$56.00,$390.00,"$1,306.00"
698807,$61.00,$400.00,"$1,500.00"
699000,$110.00,$700.00,
699063,$295.00,"$2,000.00","$5,000.00"
699937,$30.00,,
699987,$100.00,,"$2,400.00"
700003,$100.00,$640.00,
700340,$94.00,$665.00,"$1,750.00"
700392,$60.00,,
701878,$45.00,$300.00,$650.00
702205,$79.00,$495.00,"$1,651.00"
702749,$55.00,$320.00,
703448,$80.00,$600.00,"$1,800.00"
704192,$46.00,$500.00,"$1,950.00"
704672,$170.00,"$1,100.00","$4,500.00"
705433,$95.00,$600.00,"$2,500.00"
705500,$120.00,,
705796,$130.00,$900.00,"$2,500.00"
706085,$130.00,$780.00,"$3,000.00"
706572,$69.00,$500.00,
706633,$50.00,$300.00,
706690,$70.00,$420.00,"$1,500.00"
707077,$190.00,"$1,150.00",
707524,$160.00,"$1,290.00","$3,200.00"
707613,$70.00,$465.00,
708085,$50.00,$200.00,$650.00
708174,$130.00,$800.00,"$2,000.00"
708477,$180.00,$800.00,"$1,800.00"
708545,$69.00,$399.00,"$1,080.00"
708894,$335.00,,
708918,$75.00,$450.00,"$1,700.00"
709095,$80.00,$560.00,"$1,850.00"
709169,$200.00,"$1,200.00",
709417,$135.00,$900.00,"$2,800.00"
711228,$89.00,$700.00,"$1,800.00"
