id,room_type,minimum_nights,number_of_reviews,host_listings_count,availability_30,availability_60,availability_90,availability_365,neighbourhood
20023727,Entire home/apt,5,0,1.0,0,0,0,0,Commerce - Dupleix
20023964,Entire home/apt,2,32,1.0,0,0,0,0,Saint-Germain-des-Pres - Odeon
20025623,Private room,1,0,1.0,0,0,0,0,Vaugirard
20026231,Entire home/apt,3,2,1.0,0,0,0,0,Bercy
20026641,Entire home/apt,2,9,1.0,0,0,0,0,Bercy
20026719,Entire home/apt,3,5,1.0,0,0,0,0,La Villette
20027432,Private room,3,3,1.0,0,0,0,0,Auteuil
20027702,Entire home/apt,2,3,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
20027717,Entire home/apt,4,2,1.0,0,0,0,0,Le Marais
20028306,Entire home/apt,2,13,1.0,0,0,0,0,Ternes
20029255,Entire home/apt,2,2,1.0,0,0,0,0,Republique
20029375,Entire home/apt,2,0,1.0,0,0,0,0,La Chapelle
20030897,Entire home/apt,3,11,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
20030989,Entire home/apt,3,4,1.0,0,0,0,0,La Villette
20031427,Entire home/apt,3,11,1.0,0,0,0,0,Pere Lachaise - Menilmontant
20031607,Entire home/apt,1,8,1.0,0,0,0,0,Pere Lachaise - Menilmontant
20031954,Entire home/apt,2,0,1.0,0,0,0,0,Batignolles
20032031,Entire home/apt,1,0,1.0,0,0,0,0,Buttes-Chaumont - Belleville
20032639,Entire home/apt,1,4,1.0,0,0,0,0,Porte de Versailles
20032976,Private room,3,11,1.0,0,0,0,0,Le Marais
20033398,Entire home/apt,1,1,1.0,0,0,0,0,Batignolles
20033457,Entire home/apt,1,3,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
20033592,Private room,3,6,1.0,0,0,0,0,Buttes-Chaumont - Belleville
20033749,Entire home/apt,2,1,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
20033764,Private room,3,1,1.0,0,0,0,0,La Chapelle
20034221,Entire home/apt,1,9,1.0,0,0,0,0,Nation
20034338,Entire home/apt,2,3,1.0,0,0,0,0,Passy
20035135,Entire home/apt,3,2,1.0,0,0,0,0,Alesia
20040552,Entire home/apt,3,2,1.0,0,0,0,0,Saint-Paul - Ile Saint-Louis
20040675,Entire home/apt,4,7,1.0,0,0,0,0,XI Arrondissement
20041141,Entire home/apt,4,5,1.0,0,0,0,0,Montmartre
20041421,Entire home/apt,5,0,1.0,0,0,0,0,La Chapelle
20042263,Entire home/apt,4,0,1.0,0,0,0,0,Saint-Lazare
20042272,Entire home/apt,5,7,1.0,0,0,0,0,Bercy
20042565,Entire home/apt,5,1,1.0,0,0,0,0,Pere Lachaise - Menilmontant
20044221,Entire home/apt,2,3,1.0,0,0,0,0,Ternes
20044488,Private room,2,5,1.0,0,0,0,0,La Chapelle
20045107,Entire home/apt,4,2,1.0,0,0,0,0,Montmartre
20046561,Entire home/apt,2,3,1.0,0,0,0,0,Champs-Elysees
20046665,Private room,1,3,1.0,0,0,0,0,Pere Lachaise - Menilmontant
20046705,Entire home/apt,2,4,1.0,0,0,0,0,III Arrondissement
20047162,Entire home/apt,4,0,1.0,0,0,0,0,II Arrondissement
20052433,Entire home/apt,2,2,1.0,0,0,0,0,Alesia
20052927,Private room,2,60,1.0,0,0,0,0,
20054344,Entire home/apt,7,0,1.0,0,0,0,0,Chatelet - Les Halles - Beaubourg
20054741,Entire home/apt,4,2,1.0,0,0,0,0,Bastille
20054803,Entire home/apt,1,3,1.0,0,0,0,0,Pantheon
20055040,Entire home/apt,4,0,1.0,0,0,0,0,Nation
20058591,Entire home/apt,6,0,1.0,0,0,0,0,Tour Eiffel - Champ de Mars
20058775,Entire home/apt,5,12,1.0,0,0,0,0,La Villette
20059940,Entire home/apt,3,2,1.0,0,0,0,0,XI Arrondissement
20061154,Entire home/apt,2,4,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
20061224,Entire home/apt,2,28,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
20061321,Entire home/apt,3,2,1.0,0,0,0,0,Auteuil
20061793,Entire home/apt,5,16,1.0,0,0,0,0,Batignolles
20062183,Entire home/apt,5,1,1.0,0,0,0,0,Nation
20063467,Entire home/apt,3,2,1.0,0,0,0,0,La Villette
20063950,Entire home/apt,7,2,1.0,0,0,0,0,Bastille
20066142,Entire home/apt,4,6,1.0,0,0,0,0,La Villette
20066446,Private room,1,6,1.0,0,0,0,0,Vaugirard
20066876,Entire home/apt,2,17,1.0,0,0,0,0,Port-Royal
20069133,Entire home/apt,7,2,1.0,0,0,0,0,Nation
20071582,Private room,1,3,1.0,0,0,0,0,Alesia
20071766,Entire home/apt,6,2,1.0,0,0,0,0,Opera - Grands Boulevards
20071793,Entire home/apt,2,0,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
20072191,Entire home/apt,1,2,1.0,0,0,0,0,Buttes-Chaumont - Belleville
20073472,Private room,3,0,1.0,0,0,0,0,Republique
20079258,Entire home/apt,3,2,1.0,0,0,0,0,La Villette
20079269,Private room,4,0,1.0,0,0,0,0,X Arrondissement
20079379,Entire home/apt,3,7,1.0,0,0,0,0,III Arrondissement
20079549,Entire home/apt,3,24,1.0,0,0,0,0,Alesia
20079687,Entire home/apt,2,4,1.0,0,0,0,0,XI Arrondissement
20080166,Entire home/apt,2,6,1.0,0,0,0,0,Pere Lachaise - Menilmontant
20080201,Entire home/apt,1,18,1.0,0,0,0,0,Republique
20080977,Entire home/apt,3,0,1.0,0,0,0,0,Batignolles
20081402,Entire home/apt,2,2,1.0,0,0,0,0,Bastille
20082550,Entire home/apt,1,0,1.0,0,0,0,0,Republique
20083253,Entire home/apt,1,1,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
20083728,Entire home/apt,2,0,1.0,0,0,0,0,Pere Lachaise - Menilmontant
20083770,Private room,3,17,1.0,0,0,0,0,Bastille
20084150,Private room,1,0,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
20084739,Entire home/apt,2,7,1.0,0,0,0,0,Republique
20084952,Entire home/apt,1,32,1.0,0,0,0,0,La Chapelle
20085339,Entire home/apt,4,0,1.0,0,0,0,0,Porte de Versailles
20085816,Entire home/apt,1,1,1.0,0,0,0,0,Pantheon
20085861,Entire home/apt,2,6,1.0,0,0,0,0,Bastille
20086332,Entire home/apt,7,0,1.0,0,0,0,0,Tour Eiffel - Champ de Mars
20087549,Entire home/apt,2,0,1.0,0,0,0,0,Commerce - Dupleix
20091998,Entire home/apt,3,0,1.0,0,0,0,0,Buttes-Chaumont - Belleville
20092212,Entire home/apt,1,14,1.0,0,0,0,0,Pigalle - Saint-Georges
20095192,Entire home/apt,4,0,1.0,0,0,0,0,Alesia
20096720,Entire home/apt,3,1,1.0,0,0,0,0,La Chapelle
20098550,Entire home/apt,2,9,1.0,0,0,0,0,Pere Lachaise - Menilmontant
20098580,Entire home/apt,2,3,1.0,0,0,0,0,Batignolles
20101138,Entire home/apt,1,29,1.0,0,0,0,0,Montmartre
20103389,Entire home/apt,2,0,1.0,0,0,0,0,Republique
20110595,Entire home/apt,5,4,1.0,0,0,0,0,Nation
20111025,Entire home/apt,2,0,1.0,0,0,0,0,II Arrondissement
20111241,Entire home/apt,1,1,1.0,0,0,0,0,Madeleine - Vendome
20111249,Private room,1,0,1.0,0,0,0,0,Nation
20115385,Entire home/apt,3,19,1.0,0,0,0,0,Commerce - Dupleix
20116222,Entire home/apt,2,28,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
20116471,Entire home/apt,2,7,1.0,0,0,0,0,Monceau
20119011,Entire home/apt,5,0,1.0,0,0,0,0,Bastille
20119269,Private room,4,25,1.0,0,0,0,0,La Villette
20119618,Entire home/apt,2,4,1.0,0,0,0,0,La Villette
20119683,Entire home/apt,1,4,1.0,0,0,0,0,Nation
20119788,Private room,2,0,1.0,0,0,0,0,Batignolles
20120729,Entire home/apt,2,0,1.0,0,0,0,0,Batignolles
20121075,Entire home/apt,2,1,1.0,0,0,0,0,La Villette
20121171,Entire home/apt,2,1,1.0,0,0,0,0,Batignolles
20121897,Entire home/apt,1,1,1.0,0,0,0,0,Republique
20127370,Entire home/apt,1,4,1.0,0,0,0,0,Auteuil
20127512,Entire home/apt,5,0,1.0,0,0,0,0,Passy
20128734,Shared room,4,3,1.0,0,0,0,0,La Chapelle
20128994,Entire home/apt,4,11,1.0,0,0,0,0,Batignolles
20129034,Entire home/apt,3,2,1.0,0,0,0,0,Republique
20129316,Entire home/apt,2,7,1.0,0,0,0,0,Montmartre
20129630,Private room,6,0,1.0,0,0,0,0,
20129986,Private room,1,0,1.0,0,0,0,0,La Villette
20130347,Entire home/apt,1,0,1.0,0,0,0,0,Invalides - Ecole Militaire
20130718,Entire home/apt,1,0,1.0,0,0,0,0,Montmartre
20131031,Entire home/apt,5,0,1.0,0,0,0,0,Saint-Lazare
20131158,Entire home/apt,2,22,1.0,0,0,0,0,Republique
20131386,Entire home/apt,3,0,1.0,0,0,0,0,Montmartre
20131402,Entire home/apt,2,0,1.0,0,0,0,0,Vaugirard
20132378,Entire home/apt,2,1,1.0,0,0,0,0,Le Marais
20132500,Entire home/apt,3,0,1.0,0,0,0,0,Port-Royal
20133335,Entire home/apt,2,16,1.0,0,0,0,0,La Chapelle
20133729,Entire home/apt,2,0,1.0,0,0,0,0,Batignolles
20134198,Entire home/apt,2,13,1.0,0,0,0,0,Tour Eiffel - Champ de Mars
20134503,Entire home/apt,4,0,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
20134898,Entire home/apt,2,30,1.0,0,0,0,0,La Chapelle
20135197,Private room,2,2,1.0,0,0,0,0,Nation
20135914,Entire home/apt,1,0,1.0,0,0,0,0,La Villette
20136201,Entire home/apt,1,8,1.0,0,0,0,0,
20137134,Private room,5,1,1.0,0,0,0,0,La Villette
20137475,Private room,1,0,1.0,0,0,0,0,La Villette
20137520,Entire home/apt,3,2,1.0,0,0,0,0,Commerce - Dupleix
20140671,Private room,1,0,1.0,0,0,0,0,Saint-Germain-des-Pres - Odeon
20141612,Entire home/apt,2,0,1.0,0,0,0,0,Pantheon
20141792,Entire home/apt,3,0,1.0,0,0,0,0,Alesia
20142356,Entire home/apt,4,5,1.0,0,0,0,0,Alesia
20142492,Entire home/apt,3,28,1.0,0,0,0,0,Republique
20142750,Entire home/apt,3,4,1.0,0,0,0,0,XI Arrondissement
20143290,Entire home/apt,2,2,1.0,0,0,0,0,Montmartre
20144460,Entire home/apt,6,4,1.0,0,0,0,0,La Chapelle
20144790,Entire home/apt,1,12,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
20144843,Entire home/apt,3,0,1.0,0,0,0,0,Batignolles
20145059,Private room,6,0,1.0,0,0,0,0,Opera - Grands Boulevards
20145588,Entire home/apt,2,6,1.0,0,0,0,0,Montmartre
20145812,Entire home/apt,2,8,1.0,0,0,0,0,Montmartre
20147028,Entire home/apt,7,4,1.0,0,0,0,0,Buttes-Chaumont - Belleville
20148136,Entire home/apt,3,7,1.0,0,0,0,0,Vaugirard
20148343,Entire home/apt,3,2,1.0,0,0,0,0,Saint-Michel
20148494,Entire home/apt,3,0,1.0,0,0,0,0,Republique
20149106,Entire home/apt,1,2,1.0,0,0,0,0,Pigalle - Saint-Georges
20149494,Entire home/apt,5,1,1.0,0,0,0,0,Buttes-Chaumont - Belleville
20150367,Entire home/apt,5,1,1.0,0,0,0,0,Chatelet - Les Halles - Beaubourg
20150844,Entire home/apt,1,0,1.0,0,0,0,0,XI Arrondissement
20151152,Entire home/apt,6,11,1.0,0,0,0,0,Saint-Paul - Ile Saint-Louis
20151609,Entire home/apt,1,12,1.0,0,0,0,0,Pantheon
20151695,Entire home/apt,2,0,1.0,0,0,0,0,Bastille
20151762,Entire home/apt,5,0,1.0,0,0,0,0,
20152035,Entire home/apt,4,6,1.0,0,0,0,0,La Villette
20152285,Entire home/apt,2,0,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
20152410,Entire home/apt,5,0,1.0,0,0,0,0,Buttes-Chaumont - Belleville
20153056,Entire home/apt,2,0,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
20158235,Entire home/apt,5,0,1.0,0,0,0,0,Pere Lachaise - Menilmontant
20158335,Entire home/apt,2,0,1.0,0,0,0,0,Champs-Elysees
20159145,Entire home/apt,2,7,1.0,0,0,0,0,Palais Royal
20159456,Entire home/apt,1,4,1.0,0,0,0,0,Saint-Lazare
20159774,Entire home/apt,2,0,1.0,0,0,0,0,La Villette
20160977,Entire home/apt,3,6,1.0,0,0,0,0,Porte de Clignancourt
20161641,Entire home/apt,2,0,1.0,0,0,0,0,Montmartre
20162047,Entire home/apt,5,13,1.0,0,0,0,0,Invalides - Ecole Militaire
20162114,Entire home/apt,3,0,1.0,0,0,0,0,Le Marais
20162495,Entire home/apt,2,20,1.0,0,0,0,0,Auteuil
20162718,Entire home/apt,3,14,1.0,0,0,0,0,Nation
20162763,Entire home/apt,1,0,1.0,0,0,0,0,Batignolles
20163267,Entire home/apt,2,13,1.0,0,0,0,0,Champs-Elysees
20163272,Entire home/apt,1,3,1.0,0,0,0,0,Le Marais
20163907,Entire home/apt,2,6,1.0,0,0,0,0,Saint-Germain-des-Pres - Odeon
20163943,Entire home/apt,2,1,1.0,0,0,0,0,Republique
20164065,Entire home/apt,1,26,1.0,0,0,0,0,Porte de Clignancourt
20164202,Entire home/apt,4,0,1.0,0,0,0,0,Montmartre
20164804,Entire home/apt,1,0,1.0,0,0,0,0,Le Marais
20164955,Entire home/apt,1,3,1.0,0,0,0,0,La Villette
20164979,Entire home/apt,3,0,1.0,0,0,0,0,Buttes-Chaumont - Belleville
20165784,Entire home/apt,3,3,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
20165891,Entire home/apt,2,18,1.0,0,0,0,0,Bastille
20165965,Entire home/apt,5,1,1.0,0,0,0,0,Commerce - Dupleix
20167797,Entire home/apt,5,0,1.0,0,0,0,0,Palais Royal
20167840,Entire home/apt,1,0,1.0,0,0,0,0,Pere Lachaise - Menilmontant
20169123,Entire home/apt,4,0,1.0,0,0,0,0,Batignolles
20169723,Private room,1,0,1.0,0,0,0,0,Batignolles
20170047,Entire home/apt,3,0,1.0,0,0,0,0,Commerce - Dupleix
20170301,Entire home/apt,2,28,1.0,0,0,0,0,Passy
20170573,Entire home/apt,3,9,1.0,0,0,0,0,Alesia
20171626,Entire home/apt,3,8,1.0,0,0,0,0,Porte de Versailles
20171829,Entire home/apt,3,0,1.0,0,0,0,0,Commerce - Dupleix
20172190,Entire home/apt,2,27,1.0,0,0,0,0,Alesia
20173050,Entire home/apt,2,0,1.0,0,0,0,0,Pantheon
20177343,Entire home/apt,2,2,1.0,0,0,0,0,XI Arrondissement
20177679,Entire home/apt,2,0,1.0,0,0,0,0,Porte de Versailles
20177841,Entire home/apt,2,12,1.0,0,0,0,0,Pigalle - Saint-Georges
20178493,Entire home/apt,4,5,1.0,0,0,0,0,La Chapelle
20179366,Entire home/apt,1,0,1.0,0,0,0,0,Invalides - Ecole Militaire
20179713,Entire home/apt,5,0,1.0,0,0,0,0,Pere Lachaise - Menilmontant
20179915,Entire home/apt,5,8,1.0,0,0,0,0,Porte de Versailles
20180801,Entire home/apt,1,4,1.0,0,0,0,0,Buttes-Chaumont - Belleville
20180901,Entire home/apt,3,3,1.0,0,0,0,0,Buttes-Chaumont - Belleville
20181710,Entire home/apt,3,0,1.0,0,0,0,0,Batignolles
20181747,Entire home/apt,4,0,1.0,0,0,0,0,IV Arrondissement
20182492,Entire home/apt,2,5,1.0,0,0,0,0,Batignolles
20182544,Entire home/apt,2,6,1.0,0,0,0,0,Montmartre
20182634,Private room,1,0,1.0,0,0,0,0,Opera - Grands Boulevards
20182956,Entire home/apt,2,10,1.0,0,0,0,0,Pigalle - Saint-Georges
20183392,Private room,5,7,1.0,0,0,0,0,XI Arrondissement
20183516,Entire home/apt,5,0,1.0,0,0,0,0,Montmartre
20183594,Entire home/apt,2,22,1.0,0,0,0,0,Montmartre
20183750,Entire home/apt,2,16,1.0,0,0,0,0,Vaugirard
20184461,Entire home/apt,2,2,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
20185749,Entire home/apt,2,8,1.0,0,0,0,0,Bastille
20186758,Entire home/apt,2,1,1.0,0,0,0,0,Montmartre
20187053,Entire home/apt,1,4,1.0,0,0,0,0,XI Arrondissement
20189776,Private room,1,2,1.0,0,0,0,0,Batignolles
20190187,Entire home/apt,4,0,1.0,0,0,0,0,Champs-Elysees
20190227,Entire home/apt,2,0,1.0,0,0,0,0,Ternes
20192520,Private room,2,7,1.0,0,0,0,0,Republique
20192761,Entire home/apt,2,3,1.0,0,0,0,0,Pantheon
20198497,Private room,2,0,1.0,0,0,0,0,Pere Lachaise - Menilmontant
20198693,Private room,2,22,1.0,0,0,0,0,La Chapelle
20199108,Entire home/apt,7,6,1.0,0,0,0,0,Pigalle - Saint-Georges
20201705,Entire home/apt,1,0,1.0,0,0,0,0,Batignolles
20202807,Entire home/apt,2,3,1.0,0,0,0,0,Alesia
20202871,Entire home/apt,3,28,1.0,0,0,0,0,Porte de Clignancourt
20203627,Entire home/apt,4,3,1.0,0,0,0,0,III Arrondissement
20204685,Private room,2,0,1.0,0,0,0,0,Nation
20205276,Entire home/apt,3,0,1.0,0,0,0,0,Pigalle - Saint-Georges
20206899,Entire home/apt,7,2,1.0,0,0,0,0,
20207191,Entire home/apt,4,1,1.0,0,0,0,0,XI Arrondissement
20208569,Entire home/apt,7,2,1.0,0,0,0,0,
20208862,Entire home/apt,4,1,1.0,0,0,0,0,Buttes-Chaumont - Belleville
20209161,Entire home/apt,2,0,1.0,0,0,0,0,Vaugirard
20209257,Entire home/apt,1,0,1.0,0,0,0,0,Alesia
20209699,Entire home/apt,1,0,1.0,0,0,0,0,Pere Lachaise - Menilmontant
20210178,Private room,1,13,1.0,0,0,0,0,Batignolles
20210421,Entire home/apt,1,1,1.0,0,0,0,0,Alesia
20211245,Entire home/apt,4,0,1.0,0,0,0,0,II Arrondissement
20211292,Entire home/apt,2,0,1.0,0,0,0,0,XI Arrondissement
20211300,Entire home/apt,2,0,1.0,0,0,0,0,Auteuil
20211436,Entire home/apt,3,1,1.0,0,0,0,0,Commerce - Dupleix
20212643,Entire home/apt,3,6,1.0,0,0,0,0,Batignolles
20213359,Entire home/apt,5,1,1.0,0,0,0,0,Porte de Versailles
20213586,Entire home/apt,3,0,1.0,0,0,0,0,Auteuil
20216835,Entire home/apt,2,1,1.0,0,0,0,0,Saint-Paul - Ile Saint-Louis
20219162,Entire home/apt,3,2,1.0,0,0,0,0,La Villette
20220643,Entire home/apt,5,0,1.0,0,0,0,0,Canal Saint-Martin
20220672,Entire home/apt,2,20,1.0,0,0,0,0,Gare de Lyon
20221126,Entire home/apt,3,6,1.0,0,0,0,0,Montmartre
20221413,Private room,1,3,1.0,0,0,0,0,Republique
20221963,Entire home/apt,4,1,1.0,0,0,0,0,Batignolles
20222001,Entire home/apt,2,1,1.0,0,0,0,0,XI Arrondissement
20222234,Private room,2,0,1.0,0,0,0,0,Porte de Versailles
20222815,Entire home/apt,2,13,1.0,0,0,0,0,Porte de Versailles
20222843,Entire home/apt,1,1,1.0,0,0,0,0,Vaugirard
20222944,Private room,2,2,1.0,0,0,0,0,
20223003,Entire home/apt,3,44,1.0,0,0,0,0,Bastille
20223406,Entire home/apt,1,0,1.0,0,0,0,0,Passy
20224381,Entire home/apt,2,28,1.0,0,0,0,0,Nation
20224456,Entire home/apt,4,0,1.0,0,0,0,0,Nation
20225113,Entire home/apt,1,0,1.0,0,0,0,0,Buttes-Chaumont - Belleville
20225350,Entire home/apt,4,7,1.0,0,0,0,0,Bastille
20227049,Entire home/apt,2,8,1.0,0,0,0,0,Republique
20228281,Entire home/apt,2,1,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
20228365,Entire home/apt,5,0,1.0,0,0,0,0,Palais Royal
20228970,Entire home/apt,5,0,1.0,0,0,0,0,XI Arrondissement
20229053,Entire home/apt,1,6,1.0,0,0,0,0,XI Arrondissement
20230582,Private room,2,10,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
20237650,Entire home/apt,3,39,1.0,0,0,0,0,Republique
20238113,Private room,2,72,1.0,0,0,0,0,Porte de Clignancourt
20238458,Entire home/apt,3,0,1.0,0,0,0,0,Buttes-Chaumont - Belleville
20239117,Private room,1,5,1.0,0,0,0,0,Canal Saint-Martin
20239125,Entire home/apt,1,0,1.0,0,0,0,0,Batignolles
20239625,Entire home/apt,2,3,1.0,0,0,0,0,Chatelet - Les Halles - Beaubourg
20240865,Entire home/apt,3,0,1.0,0,0,0,0,Commerce - Dupleix
20241289,Entire home/apt,3,0,1.0,0,0,0,0,III Arrondissement
20241338,Entire home/apt,2,0,1.0,0,0,0,0,Alesia
20241385,Entire home/apt,1,2,1.0,0,0,0,0,Chatelet - Les Halles - Beaubourg
20243887,Entire home/apt,4,7,1.0,0,0,0,0,XI Arrondissement
20244240,Private room,2,12,1.0,0,0,0,0,Le Marais
20247501,Entire home/apt,2,9,1.0,0,0,0,0,Ternes
20248343,Private room,1,6,1.0,0,0,0,0,
20248925,Entire home/apt,1,2,1.0,0,0,0,0,Batignolles
20249923,Shared room,1,0,1.0,0,0,0,0,
20250376,Entire home/apt,2,0,1.0,0,0,0,0,Buttes-Chaumont - Belleville
20252901,Entire home/apt,7,4,1.0,0,0,0,0,II Arrondissement
20253013,Entire home/apt,2,3,1.0,0,0,0,0,Montmartre
20254834,Entire home/apt,2,1,1.0,0,0,0,0,Batignolles
20258147,Private room,1,7,1.0,0,0,0,0,Batignolles
20260000,Entire home/apt,1,6,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
20260778,Entire home/apt,3,5,1.0,0,0,0,0,Montmartre
20261572,Entire home/apt,6,5,1.0,0,0,0,0,Nation
20261763,Entire home/apt,5,0,1.0,0,0,0,0,Alesia
20261787,Entire home/apt,3,4,1.0,0,0,0,0,Buttes-Chaumont - Belleville
20264621,Entire home/apt,3,1,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
20266233,Entire home/apt,1,1,1.0,0,0,0,0,Batignolles
20266493,Private room,2,2,1.0,0,0,0,0,Nation
20267185,Entire home/apt,2,7,1.0,0,0,0,0,Saint-Lazare
20267686,Entire home/apt,3,6,1.0,0,0,0,0,Porte de Versailles
20272026,Entire home/apt,1,2,1.0,0,0,0,0,Batignolles
20272087,Private room,1,1,1.0,0,0,0,0,XI Arrondissement
20273083,Entire home/apt,2,1,1.0,0,0,0,0,Porte de Versailles
20273378,Entire home/apt,1,0,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
20273384,Entire home/apt,1,0,1.0,0,0,0,0,Le Marais
20273431,Entire home/apt,6,0,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
20273501,Entire home/apt,3,1,1.0,0,0,0,0,Pantheon
20273773,Entire home/apt,2,0,1.0,0,0,0,0,La Chapelle
20273867,Entire home/apt,7,7,1.0,0,0,0,0,Pantheon
20275662,Entire home/apt,1,2,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
20276958,Entire home/apt,3,1,1.0,0,0,0,0,Pere Lachaise - Menilmontant
20277539,Entire home/apt,4,6,1.0,0,0,0,0,Pigalle - Saint-Georges
20278638,Private room,4,5,1.0,0,0,0,0,Le Marais
20278728,Entire home/apt,5,37,1.0,0,0,0,0,Le Marais
20279048,Entire home/apt,2,2,1.0,0,0,0,0,Buttes-Chaumont - Belleville
20280395,Entire home/apt,2,5,1.0,0,0,0,0,
20280475,Entire home/apt,2,2,1.0,0,0,0,0,Canal Saint-Martin
20281070,Entire home/apt,5,0,1.0,0,0,0,0,III Arrondissement
20281150,Entire home/apt,2,3,1.0,0,0,0,0,Opera - Grands Boulevards
20281253,Entire home/apt,2,4,1.0,0,0,0,0,Batignolles
20281270,Entire home/apt,4,0,1.0,0,0,0,0,Opera - Grands Boulevards
20281626,Entire home/apt,2,14,1.0,0,0,0,0,Ternes
20282006,Private room,1,0,1.0,0,0,0,0,Champs-Elysees
20282290,Entire home/apt,6,4,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
20282460,Entire home/apt,3,2,1.0,0,0,0,0,Ternes
20282567,Shared room,1,13,1.0,0,0,0,0,Port-Royal
20287638,Entire home/apt,1,0,1.0,0,0,0,0,Champs-Elysees
20287786,Entire home/apt,2,1,1.0,0,0,0,0,Ternes
20288465,Entire home/apt,3,4,1.0,0,0,0,0,Batignolles
20289793,Entire home/apt,7,2,1.0,0,0,0,0,La Villette
20289828,Entire home/apt,2,1,1.0,0,0,0,0,XI Arrondissement
20289829,Entire home/apt,4,0,1.0,0,0,0,0,Passy
20289865,Private room,3,2,1.0,0,0,0,0,Champs-Elysees
20290313,Entire home/apt,1,6,1.0,0,0,0,0,XI Arrondissement
20290749,Entire home/apt,3,5,1.0,0,0,0,0,Bastille
20292124,Private room,3,4,1.0,0,0,0,0,Buttes-Chaumont - Belleville
20292592,Private room,1,0,1.0,0,0,0,0,Montmartre
20292753,Entire home/apt,5,1,1.0,0,0,0,0,Monceau
20293164,Entire home/apt,2,15,1.0,0,0,0,0,Republique
20295177,Entire home/apt,1,8,1.0,0,0,0,0,Republique
20296588,Entire home/apt,6,0,1.0,0,0,0,0,Pere Lachaise - Menilmontant
20297460,Entire home/apt,3,4,1.0,0,0,0,0,Pigalle - Saint-Georges
20300042,Entire home/apt,5,1,1.0,0,0,0,0,Ternes
20303326,Private room,1,0,1.0,0,0,0,0,Pantheon
20304034,Entire home/apt,2,4,1.0,0,0,0,0,Le Marais
20306283,Entire home/apt,2,0,1.0,0,0,0,0,
20306692,Entire home/apt,1,1,1.0,0,0,0,0,Pere Lachaise - Menilmontant
20306844,Entire home/apt,3,0,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
20307845,Entire home/apt,4,0,1.0,0,0,0,0,Montmartre
20308715,Entire home/apt,3,15,1.0,0,0,0,0,Canal Saint-Martin
20312490,Entire home/apt,5,2,1.0,0,0,0,0,Chatelet - Les Halles - Beaubourg
20313178,Entire home/apt,4,2,1.0,0,0,0,0,Pantheon
20313514,Entire home/apt,3,0,1.0,0,0,0,0,Republique
20313706,Entire home/apt,2,14,1.0,0,0,0,0,La Chapelle
20313772,Entire home/apt,3,1,1.0,0,0,0,0,Porte de Versailles
20314116,Entire home/apt,4,0,1.0,0,0,0,0,Monceau
20315269,Entire home/apt,6,0,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
20315521,Entire home/apt,2,1,1.0,0,0,0,0,Pere Lachaise - Menilmontant
20315680,Entire home/apt,2,2,1.0,0,0,0,0,Bercy
20316931,Shared room,1,0,1.0,0,0,0,0,Le Marais
20317896,Entire home/apt,2,0,1.0,0,0,0,0,Nation
20317971,Private room,2,0,1.0,0,0,0,0,Nation
20318202,Entire home/apt,1,4,1.0,0,0,0,0,Ternes
20321458,Entire home/apt,1,21,1.0,0,0,0,0,Alesia
20321538,Private room,1,3,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
20321858,Entire home/apt,2,0,1.0,0,0,0,0,XI Arrondissement
20321999,Entire home/apt,3,2,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
20322325,Entire home/apt,2,0,1.0,0,0,0,0,Louvre - Tuileries
20322481,Entire home/apt,5,3,1.0,0,0,0,0,XI Arrondissement
20326081,Entire home/apt,1,1,1.0,0,0,0,0,Montmartre
20326881,Entire home/apt,4,6,1.0,0,0,0,0,Commerce - Dupleix
20326994,Entire home/apt,2,6,1.0,0,0,0,0,Montmartre
20327346,Entire home/apt,1,3,1.0,0,0,0,0,Tour Eiffel - Champ de Mars
20327848,Entire home/apt,1,5,1.0,0,0,0,0,Porte de Versailles
20328887,Entire home/apt,6,1,1.0,0,0,0,0,Invalides - Ecole Militaire
